id,home_team_win
258,True
259,True
260,True
261,False
262,True
263,False
264,True
265,True
266,False
267,False
268,True
269,False
270,False
271,True
272,True
273,False
274,True
275,True
276,True
277,False
278,False
279,False
280,False
281,False
282,True
283,True
284,False
285,False
286,False
287,True
288,False
289,True
290,True
291,False
292,True
293,False
294,False
295,False
296,True
297,True
298,True
299,True
300,True
301,True
302,True
303,True
304,True
305,True
306,False
307,False
308,False
309,False
310,True
311,True
312,True
313,False
314,False
315,True
316,True
317,False
318,False
319,False
320,True
321,False
322,True
323,True
324,False
325,False
326,True
327,False
328,False
329,False
330,True
331,True
332,False
333,False
334,False
335,False
336,False
337,False
338,False
339,True
340,True
341,True
342,True
343,True
344,False
345,True
346,False
347,True
348,False
349,True
350,False
351,False
352,False
353,False
354,True
355,False
356,True
357,True
358,False
359,False
360,True
361,True
362,True
363,False
364,True
365,True
366,True
367,True
368,False
369,True
370,True
371,True
372,False
373,False
374,True
375,False
376,False
377,False
378,True
379,True
380,False
381,False
382,True
383,False
384,False
385,True
386,False
387,False
388,True
389,False
390,True
391,True
392,False
393,False
394,False
395,False
396,True
397,True
398,True
399,False
400,True
401,True
402,False
403,True
404,True
405,True
406,True
407,False
408,False
409,False
410,True
411,True
412,False
413,True
414,True
415,True
416,False
417,False
418,False
419,True
420,False
421,True
422,True
423,False
424,True
425,True
426,True
427,True
428,True
429,False
430,True
431,True
432,False
433,False
434,False
435,False
436,False
437,True
438,True
439,False
440,False
441,False
442,True
443,False
444,True
445,False
446,True
447,False
448,False
449,False
450,True
451,True
452,False
453,True
454,False
455,True
456,True
457,False
458,False
459,False
460,False
461,True
462,True
463,True
464,True
465,True
466,False
467,True
468,False
469,False
470,True
471,True
472,True
473,True
474,True
475,True
476,False
477,True
478,False
479,True
480,False
481,True
482,True
483,False
484,True
485,False
486,True
487,False
488,True
489,False
490,True
491,False
492,False
493,False
494,True
495,True
496,False
497,False
498,False
499,False
500,False
501,True
502,False
503,True
504,True
505,False
506,True
507,False
508,False
509,True
510,True
511,True
512,True
513,True
514,False
515,False
516,False
517,True
518,True
519,False
520,True
521,True
522,True
523,True
524,False
525,False
526,False
527,False
528,True
529,False
530,False
531,True
532,True
533,True
534,False
535,False
536,False
537,True
538,False
539,True
540,True
541,True
542,True
543,True
544,True
545,False
546,True
547,True
548,False
549,True
550,True
551,False
552,True
553,False
554,False
555,True
556,False
557,True
558,True
559,False
560,False
561,False
562,True
563,True
564,True
565,True
566,False
567,False
568,False
569,False
570,False
571,True
572,False
573,True
574,True
575,False
576,False
577,True
578,True
579,True
580,False
581,True
582,False
583,False
584,False
585,True
586,True
587,True
588,True
589,True
590,False
591,True
592,False
593,False
594,False
595,False
596,True
597,False
598,True
599,False
600,False
601,True
602,True
603,True
604,False
605,True
606,True
607,True
608,True
609,False
610,True
611,True
612,False
613,True
614,True
615,False
616,True
617,True
618,True
619,False
620,True
621,True
622,True
623,False
624,True
625,False
626,True
627,True
628,True
629,False
630,True
631,True
632,True
633,False
634,True
635,False
636,False
637,False
638,False
639,False
640,True
641,True
642,False
643,False
644,True
645,False
646,False
647,True
648,True
649,False
650,True
651,False
652,True
653,False
654,False
655,True
656,True
657,False
658,True
659,True
660,True
661,True
662,True
663,False
664,True
665,True
666,False
667,True
668,True
669,False
670,True
671,True
672,False
673,False
674,False
675,False
676,False
677,False
678,True
679,True
680,True
681,False
682,True
683,False
684,True
685,True
686,False
687,True
688,True
689,True
690,True
691,True
692,True
693,False
694,True
695,True
696,True
697,True
698,True
699,True
700,True
701,True
702,False
703,False
704,False
705,True
706,True
707,True
708,False
709,True
710,True
711,True
712,True
713,True
714,True
715,True
716,True
717,True
718,True
719,False
720,True
721,True
722,True
723,True
724,True
725,False
726,True
727,True
728,True
729,True
730,False
731,False
732,True
733,True
734,True
735,True
736,True
737,True
738,False
739,True
740,False
741,True
742,True
743,True
744,False
745,False
746,False
747,False
748,False
749,True
750,True
751,True
752,True
753,False
754,True
755,True
756,True
757,False
758,True
759,False
760,True
761,True
762,True
763,True
764,True
765,True
766,True
767,True
768,True
769,False
770,False
771,False
772,False
773,True
774,True
775,True
776,True
777,False
778,True
779,True
780,True
781,False
782,True
783,True
784,False
785,True
786,True
787,True
788,False
789,True
790,False
791,False
792,True
793,True
794,True
795,True
796,False
797,False
798,False
799,True
800,False
801,True
802,True
803,False
804,False
805,True
806,True
807,True
808,True
809,True
810,False
811,False
812,False
813,True
814,True
815,True
816,True
817,False
818,True
819,True
820,True
821,True
822,True
823,True
824,True
825,True
826,False
827,True
828,True
829,False
830,True
831,False
832,True
833,True
834,False
835,False
836,False
837,True
838,True
839,False
840,False
841,True
842,False
843,True
844,False
845,False
846,True
847,False
848,True
849,True
850,True
851,True
852,False
853,False
854,True
855,False
856,False
857,True
858,True
859,True
860,False
861,False
862,False
863,True
864,True
865,True
866,False
867,True
868,True
869,True
870,True
871,True
872,True
873,False
874,False
875,False
876,True
877,False
878,True
879,False
880,True
881,False
882,False
883,False
884,False
885,True
886,True
887,True
888,True
889,True
890,True
891,True
892,False
893,True
894,True
895,True
896,True
897,True
898,True
899,False
900,False
901,True
902,False
903,True
904,False
905,False
906,True
907,True
908,False
909,False
910,False
911,True
912,False
913,True
914,True
915,False
916,True
917,True
918,False
919,False
920,True
921,True
922,False
923,True
924,True
925,True
926,False
927,False
928,True
929,False
930,False
931,False
932,True
933,True
934,True
935,False
936,False
937,True
938,True
939,True
940,False
941,True
942,False
943,True
944,True
945,True
946,False
947,True
948,False
949,True
950,False
951,True
952,True
953,False
954,False
955,True
956,False
957,False
958,True
959,False
960,False
961,True
962,True
963,False
964,True
965,True
966,False
967,False
968,False
969,False
970,True
971,False
972,False
973,False
974,False
975,True
976,True
977,True
978,False
979,True
980,True
981,True
982,False
983,False
984,False
985,False
986,True
987,True
988,False
989,True
990,False
991,True
992,False
993,True
994,True
995,False
996,True
997,True
998,False
999,False
1000,True
1001,True
1002,True
1003,False
1004,True
1005,True
1006,True
1007,False
1008,False
1009,False
1010,True
1011,False
1012,False
1013,True
1014,True
1015,True
1016,True
1017,True
1018,True
1019,True
1020,True
1021,True
1022,True
1023,True
1024,True
1025,True
1026,True
1027,True
1028,False
1029,True
1030,False
1031,False
1032,True
1033,False
1034,False
1035,True
1036,True
1037,True
1038,False
1039,False
1040,False
1041,False
1042,True
1043,True
1044,False
1045,True
1046,True
1047,True
1048,False
1049,False
1050,False
1051,True
1052,True
1053,True
1054,False
1055,True
1056,True
1057,False
1058,True
1059,True
1060,False
1061,True
1062,False
1063,False
1064,False
1065,True
1066,True
1067,False
1068,False
1069,True
1070,False
1071,True
1072,False
1073,True
1074,True
1075,True
1076,True
1077,True
1078,True
1079,False
1080,True
1081,False
1082,True
1083,False
1084,False
1085,True
1086,True
1087,False
1088,True
1089,False
1090,True
1091,False
1092,False
1093,True
1094,True
1095,False
1096,True
1097,False
1098,True
1099,False
1100,True
1101,True
1102,False
1103,False
1104,True
1105,True
1106,False
1107,True
1108,True
1109,True
1110,True
1111,True
1112,False
1113,False
1114,False
1115,False
1116,True
1117,True
1118,False
1119,False
1120,True
1121,True
1122,True
1123,False
1124,True
1125,False
1126,False
1127,False
1128,True
1129,False
1130,False
1131,False
1132,False
1133,True
1134,False
1135,True
1136,True
1137,False
1138,True
1139,False
1140,True
1141,True
1142,True
1143,True
1144,False
1145,True
1146,True
1147,True
1148,True
1149,False
1150,False
1151,True
1152,False
1153,True
1154,True
1155,False
1156,False
1157,True
1158,True
1159,False
1160,True
1161,False
1162,False
1163,True
1164,True
1165,False
1166,False
1167,True
1168,False
1169,True
1170,True
1171,True
1172,False
1173,True
1174,True
1175,False
1176,False
1177,True
1178,False
1179,True
1180,True
1181,False
1182,True
1183,False
1184,False
1185,False
1186,True
1187,False
1188,True
1189,True
1190,False
1191,True
1192,False
1193,False
1194,False
1195,False
1196,True
1197,True
1198,True
1199,True
1200,False
1201,True
1202,True
1203,True
1204,False
1205,False
1206,False
1207,False
1208,True
1209,True
1210,True
1211,False
1212,True
1213,True
1214,False
1215,True
1216,False
1217,False
1218,True
1219,True
1220,False
1221,True
1222,True
1223,False
1224,True
1225,True
1226,True
1227,False
1228,True
1229,True
1230,True
1231,True
1232,True
1233,True
1234,False
1235,True
1236,False
1237,False
1238,True
1239,True
1240,False
1241,True
1242,False
1243,False
1244,False
1245,False
1246,True
1247,True
1248,True
1249,False
1250,False
1251,True
1252,False
1253,False
1254,False
1255,True
1256,True
1257,True
1258,True
1259,True
1260,True
1261,False
1262,True
1263,False
1264,False
1265,False
1266,False
1267,False
1268,False
1269,False
1270,False
1271,True
1272,True
1273,True
1274,False
1275,True
1276,True
1277,True
1278,False
1279,True
1280,True
1281,True
1282,True
1283,True
1284,False
1285,False
1286,True
1287,False
1288,True
1289,False
1290,False
1291,False
1292,True
1293,False
1294,False
1295,True
1296,True
1297,False
1298,True
1299,False
1300,True
1301,True
1302,True
1303,True
1304,True
1305,True
1306,True
1307,False
1308,True
1309,False
1310,True
1311,True
1312,False
1313,True
1314,True
1315,True
1316,False
1317,True
1318,False
1319,True
1320,False
1321,True
1322,False
1323,True
1324,True
1325,False
1326,True
1327,True
1328,False
1329,True
1330,False
1331,False
1332,True
1333,True
1334,False
1335,True
1336,True
1337,True
1338,True
1339,True
1340,True
1341,False
1342,False
1343,True
1344,True
1345,True
1346,True
1347,True
1348,True
1349,False
1350,True
1351,True
1352,True
1353,True
1354,False
1355,True
1356,False
1357,False
1358,True
1359,False
1360,True
1361,False
1362,False
1363,True
1364,True
1365,False
1366,True
1367,False
1368,False
1369,False
1370,True
1371,True
1372,False
1373,False
1374,True
1375,True
1376,True
1377,True
1378,True
1379,True
1380,True
1381,True
1382,True
1383,False
1384,True
1385,False
1386,False
1387,True
1388,True
1389,True
1390,False
1391,True
1392,True
1393,True
1394,True
1395,True
1396,False
1397,False
1398,True
1399,False
1400,False
1401,False
1402,True
1403,False
1404,False
1405,True
1406,False
1407,False
1408,False
1409,True
1410,True
1411,True
1412,True
1413,False
1414,False
1415,False
1416,False
1417,True
1418,False
1419,False
1420,True
1421,True
1422,True
1423,True
1424,False
1425,True
1426,False
1427,True
1428,False
1429,False
1430,True
1431,True
1432,True
1433,True
1434,True
1435,False
1436,False
1437,True
1438,False
1439,True
1440,True
1441,True
1442,False
1443,False
1444,True
1445,False
1446,False
1447,True
1448,True
1449,False
1450,True
1451,True
1452,True
1453,False
1454,False
1455,True
1456,False
1457,True
1458,False
1459,True
1460,False
1461,True
1462,True
1463,True
1464,False
1465,False
1466,True
1467,True
1468,False
1469,True
1470,True
1471,False
1472,False
1473,False
1474,True
1475,False
1476,True
1477,True
1478,True
1479,True
1480,False
1481,True
1482,False
1483,True
1484,True
1485,True
1486,False
1487,False
1488,False
1489,False
1490,False
1491,False
1492,False
1493,True
1494,False
1495,True
1496,False
1497,False
1498,True
1499,True
1500,False
1501,True
1502,False
1503,False
1504,True
1505,True
1506,False
1507,True
1508,True
1509,False
1510,False
1511,False
1512,True
1513,True
1514,True
1515,False
1516,True
1517,True
1518,False
1519,True
1520,False
1521,False
1522,True
1523,True
1524,True
1525,True
1526,True
1527,True
1528,True
1529,True
1530,False
1531,True
1532,True
1533,False
1534,False
1535,True
1536,True
1537,True
1538,False
1539,False
1540,False
1541,False
1542,True
1543,False
1544,False
1545,False
1546,True
1547,False
1548,True
1549,True
1550,True
1551,True
1552,True
1553,True
1554,True
1555,True
1556,True
1557,True
1558,True
1559,True
1560,False
1561,True
1562,False
1563,False
1564,False
1565,False
1566,False
1567,False
1568,True
1569,True
1570,True
1571,True
1572,False
1573,False
1574,True
1575,True
1576,True
1577,True
1578,True
1579,True
1580,False
1581,True
1582,True
1583,True
1584,False
1585,True
1586,True
1587,True
1588,True
1589,True
1590,True
1591,True
1592,True
1593,True
1594,True
1595,False
1596,True
1597,False
1598,True
1599,True
1600,False
1601,False
1602,False
1603,True
1604,False
1605,False
1606,True
1607,True
1608,True
1609,True
1610,True
1611,False
1612,True
1613,False
1614,True
1615,True
1616,True
1617,False
1618,False
1619,False
1620,False
1621,False
1622,False
1623,True
1624,False
1625,False
1626,True
1627,True
1628,False
1629,False
1630,False
1631,False
1632,False
1633,False
1634,True
1635,False
1636,True
1637,True
1638,False
1639,False
1640,False
1641,True
1642,True
1643,True
1644,True
1645,False
1646,True
1647,True
1648,True
1649,True
1650,True
1651,True
1652,True
1653,True
1654,True
1655,True
1656,False
1657,True
1658,False
1659,True
1660,True
1661,False
1662,True
1663,True
1664,False
1665,True
1666,False
1667,False
1668,False
1669,False
1670,False
1671,True
1672,False
1673,False
1674,True
1675,True
1676,True
1677,False
1678,False
1679,False
1680,True
1681,True
1682,True
1683,False
1684,True
1685,False
1686,False
1687,False
1688,False
1689,True
1690,True
1691,True
1692,True
1693,True
1694,True
1695,False
1696,True
1697,True
1698,True
1699,True
1700,True
1701,False
1702,False
1703,True
1704,False
1705,False
1706,False
1707,True
1708,False
1709,True
1710,False
1711,True
1712,True
1713,False
1714,True
1715,True
1716,True
1717,True
1718,True
1719,True
1720,False
1721,True
1722,False
1723,True
1724,False
1725,True
1726,True
1727,True
1728,False
1729,True
1730,True
1731,False
1732,False
1733,True
1734,True
1735,False
1736,False
1737,True
1738,True
1739,False
1740,True
1741,True
1742,False
1743,True
1744,False
1745,True
1746,False
1747,True
1748,True
1749,True
1750,False
1751,True
1752,False
1753,True
1754,True
1755,False
1756,False
1757,False
1758,True
1759,True
1760,False
1761,False
1762,False
1763,True
1764,False
1765,False
1766,True
1767,True
1768,True
1769,False
1770,True
1771,False
1772,False
1773,False
1774,True
1775,True
1776,True
1777,True
1778,False
1779,True
1780,True
1781,False
1782,True
1783,True
1784,True
1785,True
1786,True
1787,True
1788,True
1789,False
1790,True
1791,True
1792,True
1793,True
1794,False
1795,True
1796,True
1797,True
1798,True
1799,False
1800,True
1801,True
1802,True
1803,True
1804,True
1805,False
1806,False
1807,True
1808,True
1809,False
1810,True
1811,False
1812,False
1813,True
1814,False
1815,False
1816,False
1817,True
1818,False
1819,True
1820,True
1821,False
1822,True
1823,False
1824,True
1825,True
1826,True
1827,True
1828,True
1829,True
1830,False
1831,True
1832,False
1833,True
1834,True
1835,False
1836,True
1837,False
1838,True
1839,True
1840,True
1841,True
1842,False
1843,False
1844,True
1845,True
1846,True
1847,True
1848,False
1849,False
1850,False
1851,True
1852,True
1853,False
1854,True
1855,False
1856,False
1857,True
1858,True
1859,True
1860,False
1861,False
1862,True
1863,True
1864,True
1865,True
1866,False
1867,True
1868,True
1869,False
1870,True
1871,False
1872,False
1873,True
1874,True
1875,False
1876,True
1877,True
1878,True
1879,True
1880,True
1881,True
1882,False
1883,True
1884,True
1885,True
1886,True
1887,False
1888,True
1889,False
1890,False
1891,True
1892,True
1893,True
1894,False
1895,True
1896,False
1897,False
1898,True
1899,True
1900,False
1901,True
1902,False
1903,True
1904,False
1905,True
1906,True
1907,False
1908,True
1909,True
1910,True
1911,False
1912,True
1913,True
1914,True
1915,False
1916,True
1917,False
1918,True
1919,True
1920,False
1921,False
1922,False
1923,True
1924,True
1925,True
1926,True
1927,False
1928,True
1929,False
1930,True
1931,True
1932,False
1933,True
1934,True
1935,True
1936,False
1937,True
1938,True
1939,True
1940,True
1941,False
1942,False
1943,True
1944,True
1945,True
1946,True
1947,False
1948,True
1949,False
1950,True
1951,True
1952,True
1953,True
1954,True
1955,True
1956,False
1957,True
1958,False
1959,True
1960,False
1961,False
1962,True
1963,True
1964,False
1965,False
1966,True
1967,True
1968,False
1969,True
1970,True
1971,False
1972,False
1973,False
1974,False
1975,False
1976,True
1977,False
1978,True
1979,True
1980,False
1981,True
1982,True
1983,True
1984,False
1985,False
1986,False
1987,False
1988,True
1989,True
1990,True
1991,False
1992,True
1993,True
1994,True
1995,True
1996,False
1997,True
1998,True
1999,True
2000,True
2001,True
2002,False
2003,True
2004,False
2005,False
2006,True
2007,True
2008,False
2009,True
2010,False
2011,False
2012,False
2013,False
2014,False
2015,True
2016,True
2017,True
2018,True
2019,True
2020,True
2021,False
2022,False
2023,False
2024,True
2025,True
2026,False
2027,True
2028,True
2029,False
2030,True
2031,False
2032,False
2033,True
2034,False
2035,False
2036,False
2037,True
2038,True
2039,False
2040,True
2041,True
2042,True
2043,False
2044,True
2045,False
2046,False
2047,True
2048,True
2049,True
2050,False
2051,False
2052,False
2053,True
2054,True
2055,False
2056,False
2057,False
2058,True
2059,False
2060,True
2061,True
2062,True
2063,False
2064,False
2065,True
2066,False
2067,True
2068,True
2069,False
2070,True
2071,False
2072,False
2073,False
2074,True
2075,True
2076,True
2077,True
2078,True
2079,False
2080,False
2081,False
2082,True
2083,True
2084,False
2085,True
2086,True
2087,True
2088,True
2089,True
2090,True
2091,False
2092,False
2093,False
2094,True
2095,True
2096,True
2097,True
2098,False
2099,False
2100,True
2101,False
2102,True
2103,False
2104,True
2105,True
2106,False
2107,True
2108,True
2109,False
2110,True
2111,False
2112,True
2113,True
2114,True
2115,False
2116,False
2117,False
2118,False
2119,False
2120,False
2121,False
2122,True
2123,False
2124,False
2125,True
2126,True
2127,True
2128,False
2129,True
2130,True
2131,True
2132,True
2133,True
2134,True
2135,True
2136,False
2137,False
2138,False
2139,False
2140,False
2141,True
2142,True
2143,False
2144,True
2145,True
2146,True
2147,True
2148,False
2149,True
2150,True
2151,True
2152,False
2153,True
2154,False
2155,True
2156,False
2157,True
2158,True
2159,True
2160,True
2161,False
2162,False
2163,False
2164,False
2165,False
2166,False
2167,True
2168,False
2169,False
2170,False
2171,True
2172,True
2173,False
2174,True
2175,False
2176,False
2177,False
2178,True
2179,False
2180,False
2181,False
2182,True
2183,False
2184,True
2185,True
2186,False
2187,True
2188,False
2189,False
2190,False
2191,True
2192,True
2193,True
2194,True
2195,True
2196,True
2197,False
2198,False
2199,False
2200,True
2201,True
2202,False
2203,True
2204,True
2205,False
2206,False
2207,True
2208,False
2209,False
2210,False
2211,True
2212,True
2213,True
2214,False
2215,False
2216,True
2217,False
2218,True
2219,True
2220,False
2221,True
2222,True
2223,True
2224,False
2225,True
2226,False
2227,True
2228,False
2229,True
2230,True
2231,True
2232,False
2233,False
2234,True
2235,False
2236,True
2237,False
2238,True
2239,False
2240,True
2241,False
2242,False
2243,False
2244,False
2245,False
2246,True
2247,True
2248,False
2249,False
2250,True
2251,True
2252,False
2253,False
2254,False
2255,False
2256,True
2257,True
2258,True
2259,True
2260,False
2261,False
2262,False
2263,True
2264,False
2265,True
2266,False
2267,True
2268,False
2269,True
2270,True
2271,False
2272,False
2273,True
2274,True
2275,True
2276,False
2277,False
2278,True
2279,False
2280,True
2281,False
2282,True
2283,True
2284,True
2285,False
2286,True
2287,True
2288,False
2289,False
2290,True
2291,True
2292,True
2293,False
2294,False
2295,True
2296,True
2297,True
2298,True
2299,True
2300,False
2301,False
2302,True
2303,True
2304,True
2305,True
2306,False
2307,True
2308,False
2309,True
2310,True
2311,False
2312,False
2313,False
2314,True
2315,False
2316,True
2317,True
2318,True
2319,True
2320,False
2321,False
2322,False
2323,True
2324,True
2325,True
2326,False
2327,True
2328,False
2329,True
2330,False
2331,False
2332,True
2333,True
2334,True
2335,True
2336,True
2337,True
2338,False
2339,True
2340,True
2341,False
2342,False
2343,False
2344,False
2345,False
2346,True
2347,True
2348,True
2349,True
2350,True
2351,True
2352,True
2353,True
2354,False
2355,True
2356,True
2357,True
2358,True
2359,False
2360,True
2361,False
2362,True
2363,False
2364,False
2365,False
2366,False
2367,True
2368,False
2369,False
2370,True
2371,True
2372,True
2373,False
2374,True
2375,True
2376,True
2377,False
2378,True
2379,True
2380,True
2381,True
2382,True
2383,True
2384,True
2385,True
2386,True
2387,False
2388,True
2389,False
2390,True
2391,True
2392,True
2393,True
2394,True
2395,False
2396,True
2397,True
2398,True
2399,True
2400,True
2401,False
2402,True
2403,False
2404,True
2405,True
2406,False
2407,True
2408,False
2409,False
2410,False
2411,False
2412,True
2413,True
2414,True
2415,True
2416,True
2417,True
2418,False
2419,False
2420,False
2421,True
2422,True
2423,True
2424,True
2425,False
2426,False
2427,False
2428,True
2429,True
2430,False
2431,True
2432,True
2433,False
2434,True
2435,False
2436,True
2437,True
2438,True
2439,False
2440,True
2441,True
2442,True
2443,True
2444,False
2445,False
2446,True
2447,True
2448,True
2449,True
2450,True
2451,False
2452,True
2453,False
2454,True
2455,True
2456,True
2457,False
2458,True
2459,True
2460,False
2461,False
2462,True
2463,True
2464,True
2465,True
2466,True
2467,False
2468,True
2469,True
2470,True
2471,True
2472,False
2473,True
2474,True
2475,True
2476,False
2477,True
2478,True
2479,False
2480,True
2481,True
2482,False
2483,False
2484,False
2485,False
2486,True
2487,False
2488,False
2489,True
2490,True
2491,False
2492,True
2493,False
2494,True
2495,True
2496,False
2497,True
2498,True
2499,True
2500,True
2501,True
2502,False
2503,True
2504,True
2505,True
2506,True
2507,False
2508,True
2509,False
2510,True
2511,False
2512,True
2513,False
2514,True
2515,False
2516,False
2517,False
2518,True
2519,False
2520,False
2521,False
2522,False
2523,True
2524,False
2525,False
2526,True
2527,False
2528,True
2529,True
2530,True
2531,True
2532,True
2533,True
2534,False
2535,False
2536,False
2537,True
2538,False
2539,False
2540,True
2541,True
2542,False
2543,False
2544,True
2545,True
2546,True
2547,False
2548,False
2549,True
2550,True
2551,True
2552,True
2553,True
2554,False
2555,True
2556,True
2557,False
2558,False
2559,False
2560,False
2561,True
2562,False
2563,True
2564,True
2565,True
2566,False
2567,False
2568,False
2569,True
2570,True
2571,False
2572,False
2573,True
2574,True
2575,False
2576,True
2577,True
2578,True
2579,True
2580,False
2581,False
2582,False
2583,False
2584,False
2585,True
2586,False
2587,False
2588,False
2589,True
2590,True
2591,True
2592,True
2593,False
2594,True
2595,True
2596,True
2597,False
2598,False
2599,True
2600,False
2601,False
2602,False
2603,True
2604,False
2605,True
2606,True
2607,True
2608,False
2609,True
2610,False
2611,False
2612,False
2613,True
2614,True
2615,False
2616,False
2617,True
2618,True
2619,False
2620,False
2621,False
2622,False
2623,False
2624,True
2625,False
2626,False
2627,False
2628,True
2629,False
2630,False
2631,False
2632,True
2633,True
2634,True
2635,False
2636,True
2637,False
2638,True
2639,True
2640,False
2641,False
2642,True
2643,True
2644,True
2645,True
2646,False
2647,False
2648,False
2649,False
2650,False
2651,False
2652,False
2653,False
2654,True
2655,True
2656,True
2657,True
2658,False
2659,True
2660,True
2661,False
2662,True
2663,False
2664,True
2665,True
2666,False
2667,False
2668,False
2669,True
2670,True
2671,True
2672,True
2673,True
2674,True
2675,True
2676,False
2677,True
2678,True
2679,False
2680,False
2681,True
2682,True
2683,True
2684,False
2685,True
2686,True
2687,True
2688,True
2689,False
2690,False
2691,True
2692,True
2693,False
2694,False
2695,True
2696,True
2697,False
2698,False
2699,True
2700,False
2701,False
2702,False
2703,False
2704,True
2705,True
2706,False
2707,True
2708,True
2709,True
2710,True
2711,True
2712,True
2713,True
2714,False
2715,True
2716,True
2717,True
2718,True
2719,False
2720,True
2721,True
2722,False
2723,False
2724,True
2725,True
2726,True
2727,True
2728,True
2729,False
2730,True
2731,True
2732,True
2733,True
2734,True
2735,True
2736,False
2737,False
2738,True
2739,True
2740,True
2741,False
2742,False
2743,True
2744,False
2745,True
2746,False
2747,False
2748,True
2749,True
2750,True
2751,False
2752,True
2753,True
2754,False
2755,True
2756,True
2757,True
2758,True
2759,True
2760,False
2761,True
2762,True
2763,False
2764,True
2765,True
2766,False
2767,True
2768,True
2769,False
2770,True
2771,True
2772,True
2773,False
2774,True
2775,True
2776,False
2777,False
2778,False
2779,False
2780,True
2781,True
2782,False
2783,True
2784,True
2785,True
2786,True
2787,False
2788,False
2789,True
2790,False
2791,True
2792,True
2793,False
2794,False
2795,False
2796,False
2797,True
2798,False
2799,False
2800,True
2801,True
2802,True
2803,True
2804,False
2805,True
2806,True
2807,False
2808,False
2809,True
2810,False
2811,False
2812,True
2813,True
2814,True
2815,False
2816,True
2817,True
2818,False
2819,True
2820,False
2821,True
2822,False
2823,False
2824,True
2825,False
2826,True
2827,True
2828,True
2829,False
2830,True
2831,True
2832,True
2833,True
2834,True
2835,False
2836,True
2837,True
2838,False
2839,True
2840,False
2841,True
2842,False
2843,False
2844,False
2845,True
2846,True
2847,False
2848,False
2849,True
2850,True
2851,True
2852,True
2853,False
2854,False
2855,False
2856,False
2857,True
2858,True
2859,False
2860,True
2861,True
2862,False
2863,True
2864,True
2865,False
2866,True
2867,True
2868,True
2869,True
2870,True
2871,True
2872,True
2873,False
2874,False
2875,False
2876,True
2877,False
2878,True
2879,True
2880,False
2881,True
2882,False
2883,True
2884,True
2885,True
2886,False
2887,True
2888,True
2889,True
2890,False
2891,True
2892,True
2893,True
2894,True
2895,True
2896,True
2897,False
2898,True
2899,True
2900,True
2901,False
2902,False
2903,False
2904,True
2905,True
2906,True
2907,True
2908,True
2909,True
2910,True
2911,False
2912,False
2913,True
2914,True
2915,False
2916,False
2917,True
2918,True
2919,False
2920,True
2921,True
2922,True
2923,False
2924,True
2925,True
2926,False
2927,False
2928,False
2929,False
2930,True
2931,True
2932,False
2933,False
2934,True
2935,True
2936,False
2937,True
2938,False
2939,True
2940,False
2941,True
2942,True
2943,False
2944,True
2945,False
2946,False
2947,True
2948,True
2949,True
2950,True
2951,True
2952,True
2953,True
2954,True
2955,True
2956,False
2957,True
2958,True
2959,True
2960,True
2961,True
2962,True
2963,True
2964,False
2965,True
2966,True
2967,True
2968,True
2969,False
2970,False
2971,True
2972,False
2973,True
2974,True
2975,False
2976,False
2977,False
2978,True
2979,True
2980,True
2981,True
2982,False
2983,False
2984,True
2985,False
2986,True
2987,False
2988,False
2989,True
2990,False
2991,False
2992,False
2993,True
2994,False
2995,True
